smiles,charge_diff,tpsa,rotatable_bonds,num_rings,score
CC1C(N)CCNC1C,0.4498139734302571,38.05,3.0,1.0,3
O=CCC=1CC=1C=O,0.44886916872043026,34.14,3.0,1.0,3
NCCCCC(=N1)C1,0.44885244070883884,38.379999999999995,5.0,1.0,3
CC1=CC=NC1CCN,0.44876198097806236,38.379999999999995,4.0,1.0,3
CC(C1)C1NNC.C=O,0.44859345404395673,41.129999999999995,4.0,1.0,3
C1C(C)C(=O)C1C=O,0.4479807827664712,34.14,2.0,1.0,3
C1=NC1NCC(=O)CC=CC=C,0.4478561885365675,41.46,6.0,1.0,3
C1COC1C.CC=CCC2NC=CC2CN,0.4475681383321054,47.28,6.0,2.0,3
O=C(C1)OCOC1CN.C=C=C,0.44664561106791134,61.55,2.0,1.0,3
C=C=CC1=NC1CN,0.4465255754643702,38.379999999999995,3.0,1.0,3
CC1(C)ONCNCN1,0.44642344471711537,45.32,2.0,1.0,3
C1CC(=C)C=NC1ON,0.4460057690610193,47.61,2.0,1.0,3
C1N=CN(C)CC1.CN=C=CN2CC=CC=C2,0.4459781381195655,31.2,3.0,2.0,3
CC1(C)ONO1,0.44595868635079994,30.49,2.0,1.0,3
C1C(C)CC(=O)C1C=O,0.44540876527414003,34.14,2.0,1.0,3
C1C(C)(C1C=O)NN2CC2CC,0.44512882070603077,32.11,6.0,2.0,3
CC1C(=O)CC=C1C=O,0.44462161828029945,34.14,2.0,1.0,3
O=C(C)CNC1NC1C=O,0.44460477602068393,68.11000000000001,5.0,1.0,3
CNCN1CCC1C=O,0.44407705996513197,32.34,4.0,1.0,3
C1=CC1ON,0.4439657898296991,35.25,2.0,1.0,3
O=CCNN1CC1,0.44383109281523936,32.11,3.0,1.0,3
CCOCC=O.C(=O)C=C1CC1,0.443720754550206,43.370000000000005,5.0,1.0,3
O=CCN1C=NC=NCCO1,0.4427364325126518,54.260000000000005,2.0,1.0,3
C=C1CCC=C1CCC(=O)CC=O,0.44270126075613,34.14,5.0,1.0,3
CCC1C=C(C)OCN1.CCCC=O,0.4424147498247276,38.33,6.0,1.0,3
CNCCCC(N1)C1,0.44234099028111395,33.97,5.0,1.0,3
CCC=NCC1=NC1N,0.44233516059970523,50.739999999999995,5.0,1.0,3
CC1CC1=CCNCN,0.44227332244442347,38.05,5.0,1.0,3
N12C=C1CCC2=O.C=CCCCN=C=O,0.44217097434990105,49.51,4.0,2.0,3
CC(=O)C(C=O)CCC(C1)C#C1,0.44206313098669603,34.14,6.0,1.0,3
C1CC1CNCN,0.44197221368766304,38.05,4.0,1.0,3
NC1CC(C)=CN=C1,0.4419348126978375,38.379999999999995,2.0,1.0,3
O=CCN1CCCC=N1,0.441833390734799,32.67,2.0,1.0,3
C=1C=C=1.C2(=O)NCC2OC,0.44175378160716944,38.33,2.0,2.0,3
O=CC=CCN1CN1,0.4416889234324346,42.019999999999996,3.0,1.0,3
N1=CCC1=NCN,0.44137271016639845,50.739999999999995,2.0,1.0,3
C1OCNCC1.CCCNCCC2CC2,0.4411948524541403,33.29,6.0,2.0,3
CC=C(CN(NNCC#CC1N=C)CC#C1)C,0.4411347041126492,39.66,5.0,1.0,3
NCOOCCC1NC1,0.44111988862141993,66.42,6.0,1.0,3
O=CC=CC1CCC1=O,0.441091199542169,34.14,2.0,1.0,3
O=C=CCC1CC1CN=C=CC=CC=O,0.440922183415582,46.5,6.0,1.0,3
N1CNC1C=CC=CC=O,0.44089968663913165,41.129999999999995,3.0,1.0,3
C1CC=COOC=C1CCN=CC,0.44052184570950126,30.82,4.0,1.0,3
O=CCCCC1CC1=O,0.4400387689546934,34.14,4.0,1.0,3
N1C(C)C1C=O,0.43989401358909674,39.010000000000005,2.0,1.0,3
C1COC=C1CCC=O.CNCC,0.439838235631137,38.33,6.0,1.0,3
CC1CNC(N)C1,0.43964460919221937,38.05,2.0,1.0,3
C12CCC1CC2=O.CCC=O,0.43948083193695087,34.14,2.0,2.0,3
NC1C(C)CCN1,0.43942796827703007,38.05,2.0,1.0,3
CC1C(=O)CC1CC=O,0.4392080746953,34.14,3.0,1.0,3
O=CC(C1)C1.CCCNCC2CCCC2=O,0.438593986769763,46.17,6.0,2.0,3
C1NNCNC1C=CCCN=O,0.43855088796399105,65.52,4.0,1.0,3
NCN1CCC=CC1N,0.4385021348600406,55.28,3.0,1.0,3
CNC1CCCC1C#N,0.4378888957066794,35.82,2.0,1.0,3
O=CCC1C2CNCC12C#N,0.4370414192305828,52.89,2.0,2.0,3
CN1C(N)C1NC,0.43678200158660846,41.06,4.0,1.0,3
CCC(O1)N1,0.4363770410142053,34.47,2.0,1.0,3
CCCC1NO1,0.43636596804679706,34.47,3.0,1.0,3
O=C1CCC(C1)CC=O,0.4361032570861616,34.14,2.0,1.0,3
O=C(CC1)CC1CCC.CCCC=O,0.43610143328633133,34.14,6.0,1.0,3
C1C=NOCC1N.CCC=O,0.43551234946916395,64.68,3.0,1.0,3
O=CCNC1CCC2CC2N1,0.43525929865894536,41.13,3.0,2.0,3
N1=CN1CCC(C)C=O,0.4350662387266413,32.44,5.0,1.0,3
CC1CCC=CC2C1=C2.OCNC=O,0.43506094808177026,49.33,3.0,2.0,3
CC=NCNC(=O)C.CCN(CCO1)O1,0.434252464031359,63.160000000000004,6.0,1.0,3
O=CCCC1CN1,0.4337437740222959,39.010000000000005,3.0,1.0,3
N1CC1CCC=O,0.4337437740222959,39.010000000000005,3.0,1.0,3
CCC1OC=CCC1C=O.C=O,0.4336808980943092,43.370000000000005,3.0,1.0,3
O=C(C)CC=C=NC1C=CC2CN21,0.4334271796739708,32.44,4.0,2.0,3
C1[C@H1](CC=O)N1,0.43332682687853724,39.010000000000005,2.0,1.0,3
C1CCNC1(C)CC#N,0.433264843516261,35.82,2.0,1.0,3
COCCNCC=O.C1(CC1)=O,0.4329441760759313,55.4,6.0,1.0,3
CC1C(C)NCCN=N1,0.43278344985958883,36.75,2.0,1.0,3
CCC1CC1=NCN,0.4325064169591432,38.379999999999995,4.0,1.0,3
C1NC1(N)C=NC,0.4322517354943328,60.32,3.0,1.0,3
CC1NC1CCCC=O,0.4312846734116925,39.010000000000005,5.0,1.0,3
C1CC1=O.C=CC=C2C=C2C=O,0.4311634434409388,34.14,2.0,2.0,3
CC(=O)CC1NC2NC12,0.43092017216980527,51.040000000000006,3.0,2.0,3
OCCCNC1=NO1.C,0.4306743028507343,57.15,4.0,1.0,3
CC=CC1=CC(C=O)C1C=O,0.43066497017175276,34.14,4.0,1.0,3
O=C=CC1C2CCCC21C=O,0.4293046546486766,34.14,2.0,2.0,3
CN1CC(CNC1)C=O,0.42868410573568305,32.34,2.0,1.0,3
C1C2NC21CCC#N,0.4281374927743926,45.730000000000004,2.0,2.0,3
C1C2C1(C)C2=C=O.C=CC(C)CC=O,0.42732858210291325,34.14,5.0,2.0,3
O=CCCN1CNCC1,0.42687944880920126,32.34,3.0,1.0,3
O=CCC(C1)C1C.C=O,0.42687423879019293,34.14,3.0,1.0,3
O=CC(C1)C1C=O,0.42636604424913305,34.14,2.0,1.0,3
O=CC1CC1C=O,0.42636604424913305,34.14,2.0,1.0,3
C1CC(C=O)CC1CC=O,0.4259703593135152,34.14,3.0,1.0,3
C1OCCCC1C=O.CCCN=C,0.4258271453724084,38.66,4.0,1.0,3
C1OCCNCC1C=NC.O=CCCC=C,0.42570464789160084,50.69,5.0,1.0,3
O=CCC1CN1CCCC=O,0.42450365349469266,37.15,6.0,1.0,3
O=CCCN1CC=CC=CO1.CCC=O,0.4243116188343918,46.61,5.0,1.0,3
C1CC1CN=N,0.4229263014615986,36.21,2.0,1.0,3
C1NC1C.CCCCN2OCN(C)C2=O,0.4227166700703791,54.72,6.0,2.0,3
NN1C=NC1CC,0.4204303544778156,41.62,3.0,1.0,3
CCC1CNNN1NN,0.41926660002413085,65.35,4.0,1.0,3
C=C=O.C(=O)C1C=C1C=O,0.4183759282719933,51.21,2.0,1.0,3
CC=O.O(C)OCC1CC1=O,0.4156678372944704,52.6,5.0,1.0,3
O=CC1COC2=NC1ON2.CCCCC=C,0.41472385362126984,59.92,5.0,2.0,3
CC(CCCN)C=C=O.C1(=O)CCCC1=C,0.41438482413266947,60.160000000000004,6.0,1.0,3
NNCCC1CC1,0.41236520158741174,38.05,4.0,1.0,3
CN1C=CC1=C.NCCC=O,0.4118960267636875,46.330000000000005,4.0,1.0,3
CC1C=N1.CCCC(=O)NC(=C)C=CC#C,0.40811189760156985,41.46,6.0,1.0,3
NN1CCC(C1)CC#N,0.40636405295202704,53.05,2.0,1.0,3
CC(C=C1)CON1N,0.40420571061566224,38.49,2.0,1.0,3
CC1OC1=NNC(=O)NCC.CCC,0.4004275420817982,66.02,6.0,1.0,3
C1=CCC1.C=CCCCC2NC2=O,0.39977912574792096,39.010000000000005,4.0,2.0,3
C1C[C@@H1]1C=C.CCN2CN=CC2=C=O,0.39945213354783027,32.67,3.0,2.0,3
COCCCOC1=CC=CO1.C=CC#C,0.3989801106981544,31.6,6.0,1.0,3
N1COC=CCC=C=C(O)N1.CC=C,0.39884856301045457,53.519999999999996,2.0,1.0,3
C1C(C)(NN2N)C12,0.398298440331573,41.29,2.0,2.0,3
OC=1CC=1C=O.CCCC=C,0.39567968818946625,37.3,5.0,1.0,3
CCOC(C)=CC=C.N1=CC(C)N1,0.3948950159992457,33.620000000000005,6.0,1.0,3
CC=NC(C=O)C.CC=C1CC1=C=C=N,0.39486593009980586,53.28,5.0,1.0,3
C1OC1C.O=CC2CCCNC2CCC,0.39141617523373223,41.63,5.0,2.0,3
CCC=COCC.ONC(=O)N1C=C1,0.3904247446461821,61.56999999999999,6.0,1.0,3
C1CCC=CC=CC1.CC(N)CC(C)=O,0.3894673011632165,43.09,5.0,1.0,3
O1C(C)(CC=C)C1.CCC(=O)C=O,0.3868338310189485,46.67,6.0,1.0,3
CC1C=NCC1=CN=NCCCC,0.37842472020644385,37.08,6.0,1.0,3
C12=CC1C=N2.CCCC(=O)C=O,0.3748268051676282,46.5,4.0,2.0,3
CC=COC1OCC=C=N1.CCC,0.37401053768684245,30.82,5.0,1.0,3
C1C2CC21NON,0.3739433460859379,47.28,3.0,2.0,3
C1OC1C(=O)C.CCCCN=C=O,0.3717545809072471,59.03,6.0,1.0,3
CC1(C)NON1,0.36953797565414426,33.29,2.0,1.0,3
C1C(C)C(C1C)C=C.C(=C)(CNCC2)N=N2,0.3664823681660873,36.75,3.0,2.0,3
O=COC1C=CCC=CO1.CCC,0.36156007982559213,35.53,3.0,1.0,3
C1CCC1(N)N=CO.CCC,0.3598125124257896,58.61,4.0,1.0,3
C=C(OC=CO)O.CC(C)(C1CC12)C2,0.35610109157350855,49.69,6.0,2.0,3
O=CC=C1N=C1C.C(=C)N=C=O,0.3555464415802883,58.86,3.0,1.0,3
NC1=CC(C)C=C1O.CC2CCCC2C,0.35544834349994964,46.25,5.0,2.0,3
O=C=CC1CC1(C)C#N,0.3537223446089691,40.86,2.0,1.0,3
CCCC(=NC=O)O.C1CC2CC21,0.34437313867540287,49.66,3.0,2.0,3
CN1CCCN1CC#N,0.3443051296011172,30.27,2.0,1.0,3
C1CNCC=CNC1NO.CCCCC=C,0.3406894123163072,56.31999999999999,6.0,1.0,3
C1CCC1N=NOONC,0.33973919588953116,55.21000000000001,5.0,1.0,3
C1C=C(CNC1C)OO.CCC,0.3351799138532179,41.489999999999995,5.0,1.0,3
O=C1CCN1N=C=C.CCCC2CCCC=C2,0.33287511058213304,32.67,4.0,2.0,3
CCC1=CC=NCN1C=O.CCC=CC#C,0.3302316967189352,32.67,4.0,1.0,3
C12C(C)N1C2C.CCCCC=NC=O,0.32643939673038225,32.44,6.0,2.0,3
CN(O)CN=NC=C.CC1C=C1,0.31922028891696125,48.19,6.0,1.0,3
O1CC2N1C2O.CCC=C,0.3155221502893931,32.47,3.0,2.0,3
O=CC1COC1O.C=CC2=CC2C,0.31217038609977876,46.53,4.0,2.0,3
C=CC1=CC(=NC1)NO.CCCC,0.3110253501083977,44.620000000000005,5.0,1.0,3
CCC(=O)NCOC=N.CC=C1CC1C,0.3099446857888025,62.18,6.0,1.0,3
O1C=NOCN1C=C=NOC=C.CC2CC2C,0.3079328943340734,55.650000000000006,5.0,2.0,3
O=CNC1CCC1C=O.CC2CC(=C)CC2,0.30671118885469717,46.17,3.0,2.0,3
N1=C=CC=C1C=NN=C2CC2C#CCCC,0.29831495346077164,37.08,4.0,2.0,3
CCNNN=O.CC=C1CC1C,0.29690845316323156,53.49,6.0,1.0,3
N=COC1NC=CCCNC1.CC=CCCCC=C,0.29350635540589365,57.14,6.0,1.0,3
C1COC2CN=NN12.C#CC=CCC,0.2836243576748975,37.190000000000005,2.0,2.0,3
O1C(O)CO1.CCC,0.2807717223743474,38.69,3.0,1.0,3
CCNCNN=CCC#C.C=C(C1)C=C1,0.28038012044503724,36.42,6.0,1.0,3
OCC1CNCCC1=C.CCCCC(C2)C2,0.27545002458599416,32.26,6.0,2.0,3
N1=COCCC1C=O.C=C(C)C,0.2700051292586333,38.66,3.0,1.0,3
N1=CCCONCNC=CC1.C=CC2=C=C2C,0.26836710964904786,45.65,2.0,2.0,3
C1NOC=N1.CCCC,0.2627437349361555,33.62,3.0,1.0,3
NC=CCNC=O.C(C1)CC1,0.2601762038186371,55.12,3.0,1.0,3
N=C(OC)CC1CC1C=O.CC,0.258984701500544,50.15,5.0,1.0,3
CN=COCC=O.CCC(CCC1)=C1,0.25460676858816117,38.66,5.0,1.0,3
O=CC1=C=C1C=N.CCCCC,0.25234811868966467,40.92,6.0,1.0,3
C=C=C1OCNC1OC.CC,0.25161214825760864,30.49,3.0,1.0,3
C1OCONC1N.CCCC,0.2319374048080517,56.510000000000005,4.0,1.0,3
CC(C1C)(ON)C1.C,0.228521697413754,35.25,4.0,1.0,3
NC1=COC=C1.CC,0.22458656255326653,39.16,2.0,1.0,3
CCC1NCCN1CCC=O.C,0.20136465244295387,32.34,5.0,1.0,3
NC1CC2OCC12.CCCCCC,0.1840563047578968,35.25,6.0,2.0,3
